growth,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,black,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,mean_work_travel,home_ownership,housing_multi_unit,median_val_owner_occupied,persons_per_household,per_capita_income,poverty,sales_per_capita,density
-2.01980420839428,5075,17415,17774,5.8,22.9,18.1,51.4,0.8,0.9,96.7,85.4,0.4,0.7,74.8,9.2,25.9,67.2,8.1,57600,2.41,15168,24.5,9703,29.6
-17.1383147853736,5077,10424,12580,5.7,20.7,15.4,44.3,55.3,1.6,41.4,83.4,1.4,2.8,69.3,8.5,18.7,66.3,13.9,54200,2.62,13103,28.8,3345,17.3
-2.47032845707977,5079,14134,14492,5,19.4,12.4,39.9,29.9,3.2,65.8,84.1,1.1,2.9,73.2,8.6,24.1,69.3,8.4,71900,2.92,15024,25.8,4202,25.2
-3.35339007924861,5081,13171,13628,6,23.8,17.1,51.4,19.1,2.7,74.6,84.5,0.3,1,81.2,11.9,24.7,71.2,9.4,73100,2.37,18808,18.5,6846,24.7
-0.5914791425776,5083,22353,22486,6,24.6,17.2,49.9,1.3,2.3,92.2,85.8,1.2,2.8,76.7,11.7,27.5,79.1,4,78200,2.71,19121,14.3,7855,31.6
29.3935034451427,5085,68356,52828,7,27.5,11.2,50.8,6,3.3,87.9,82,1.7,2.6,85.8,16.6,26.1,74.4,8.6,117900,2.7,22473,12.6,7821,88.7
10.3489433405884,5087,15717,14243,6.2,24.2,15.6,49.9,0.2,4.8,91.9,88.1,2.2,4.5,75.8,13.4,28.8,75.3,3.6,97700,2.67,18611,18.8,7381,18.8
3.17843866171004,5089,16653,16140,4.6,17.9,23.8,50.2,0.2,1.7,95.9,88.6,2,1.7,85.1,14.8,21.6,81.6,4.7,91600,2.31,19532,15.5,5291,27.9
7.46482704052618,5091,43462,40443,7.2,24.3,13.8,50.8,24.5,2.4,70.6,80.1,1.7,3.5,83,12.7,19.4,66.3,18.7,86400,2.53,19654,18.1,9503,69.5
-10.5792723984686,5093,46480,51979,7.6,28.2,12.2,51.6,34,3.6,60.5,81.6,2.2,4,75.6,11,18.1,59.9,16.8,68700,2.69,17736,25.5,9051,51.6
-20.5285742149405,5095,8149,10254,6,22.6,18.9,52.2,40.9,1.6,55.8,88.2,1.2,2.1,68.6,12.3,20.3,61.4,16.1,55600,2.42,17084,22.5,9599,13.4
2.61763115197404,5097,9487,9245,5.3,21.1,22.4,50.1,0.2,3.8,92.8,85.5,1.1,2.7,82.2,10.1,27.2,82.8,2.5,75300,2.5,20010,19.8,3570,12.2
-9.62330487192365,5099,8997,9955,6.6,23.7,17.7,51,30.7,2.4,65.1,84.7,0.4,1,78.3,10.7,23.8,71.3,5.9,62300,2.38,21020,20,14660,14.6
-3.22955390334573,5101,8330,8608,5.2,20.8,20.4,49.5,0.1,1.7,94.8,88.7,0.9,1.8,78,12.2,34.5,79.7,4,77700,2.36,15904,22.5,1596,10.1
-9.27405349079542,5103,26120,28790,6.9,23.5,17,52.6,40.1,1.6,56.3,86.1,0.8,1.2,81.8,13.2,20.2,69.8,10.5,61900,2.41,18244,19.9,7135,35.6
2.31168576746008,5105,10445,10209,5.8,23,16.7,50.4,1.9,2.4,93.6,87.1,0.6,0.7,81.6,10.5,31.9,81.7,2.3,80200,2.6,19844,15.1,3162,18.9
-17.7273586689355,5107,21757,26445,7.6,28.1,15,53.4,63.1,1.3,34.6,81.6,0.3,1,70.9,12.1,18.5,54.7,15.7,60200,2.64,15244,32.4,10468,31.3
-0.106166504467842,5109,11291,11303,6.5,24.7,17.4,50.4,2.9,6.4,88.2,87,2.6,4.1,77.2,12.4,26.8,74.8,6.1,79400,2.72,18122,20.7,4876,18.8
-4.02514250019521,5111,24583,25614,6.5,24.2,15.9,51.4,7.2,2.2,89,80.3,0.8,2.7,72.8,8.8,22.2,66.4,11.5,64900,2.55,16625,25.8,7762,32.4
2.14049137377033,5113,20662,20229,6.1,23.8,19.5,50.8,0.3,5.8,89.8,86.4,2.8,5,80.4,10,20,77.4,3.7,79300,2.48,16913,20.4,8785,24.1
13.3745800363509,5115,61754,54469,6.7,23.1,13.1,50.4,2.9,6.7,86.9,82.2,3.2,6.7,81.9,20.1,19.1,69.7,14.1,99500,2.59,19693,18.2,15530,76
-8.63822203585282,5117,8715,9539,5.2,21.5,19.7,50.5,12.2,0.9,85.7,88,0.1,1,78,11.5,22.9,72.6,5.8,74200,2.45,18134,15.2,4481,13.4
5.88534721722724,5119,382748,361474,7,24.1,12,51.9,35,5.8,55.3,79.6,5.3,7.7,88.2,30.7,19.2,60.4,24.9,134300,2.38,27158,16.4,16435,503.8
-1.24209947787853,5121,17969,18195,6.1,23.2,18.7,51,0.7,1.6,95.9,87.9,1.4,1.6,77.8,11.1,27.4,76.6,6.8,68500,2.45,18751,19.7,7618,27.6
-3.6516758157455,5123,28258,29329,6.7,23.6,12.2,45.5,51.9,4.1,42.4,86.7,1.9,4.2,73.3,10.5,19.8,58.7,15.2,66100,2.69,13693,29.6,13206,44.5
28.2404913263657,5125,107118,83529,6.6,24.4,14.8,50.6,4.7,3.8,89,84.9,2.3,3.7,87.6,22.6,24.8,77.7,7.8,130100,2.55,24584,9.9,12137,148
2.15532921062205,5127,11233,10996,6.5,25.7,17,49.6,0.5,7,85.3,85.1,4.7,8.2,73.7,9,23.2,75.1,6.4,69500,2.55,17668,23.9,4308,12.6
-0.798934753661784,5129,8195,8261,5,20.4,21.3,50.2,0.1,1.5,95.2,89.2,1,2.3,72.7,9.2,25.8,75,4.7,69500,2.29,15298,22.7,7339,12.3
9.27514317247613,5131,125744,115071,7.2,25.4,13.1,51,6.4,12.3,72.8,82.2,9,12.8,81,17.9,17.5,63.4,22.3,108000,2.52,22284,18,14995,236.4
8.25664783905566,5133,17058,15757,8.9,29.5,12.6,50.4,4.3,30.6,61.1,79.9,16.9,26.7,68.8,9.3,19,74.2,6.1,73100,2.83,15590,22.9,9806,30.2
0.847012091827803,5135,17264,17119,5.4,21.5,23.9,50.6,0.5,1.7,95,86.1,0.6,2.2,80.4,12.5,27.2,80.8,3.6,78000,2.37,16570,21.5,8792,28.6
7.78328550308722,5137,12394,11499,5.6,20.6,22.8,50.6,0.1,1.3,96.1,84.8,0.7,1.3,75.8,10.4,19.1,80.4,1.4,89000,2.46,16090,23.4,9100,20.4
-8.74443884371781,5139,41639,45629,6.6,24.2,15.6,51.3,33,3.5,61.8,87.1,2.1,3.9,81.3,16.1,17.6,71.2,8.8,71200,2.46,20447,21.4,12261,40.1
6.81200592885376,5141,17295,16192,5.1,20.5,22.7,50.1,0.4,2.7,94.1,85.7,1.2,1.5,81,13.2,29.2,78.5,9.9,79200,2.43,17999,22.5,9238,24.4
28.754398757252,5143,203065,157715,7.5,25.4,9.7,50,3,15.5,74.1,74.6,10.9,17,81.7,27.4,20.3,56.3,30.1,154900,2.52,22421,17.9,13987,215.6
14.7561974242537,5145,77076,67165,6.6,23.9,14.1,51,4,3.7,89.6,79.7,2.3,3.5,81.8,17.3,22,69,13.8,92700,2.44,20900,15.7,10907,74.5
-16.9431415169889,5147,7260,8741,6,23,17.8,52.5,27.5,1.2,69.4,87.3,0.6,0.2,73.1,9,16.5,61.5,12.9,55100,2.26,18344,22.9,8451,12.4
4.94820000946119,5149,22185,21139,7.2,26.3,15.4,50.1,1.4,19.1,76.7,82.7,13.1,17.7,70.2,10.3,22.5,70.1,7.3,75300,2.74,16345,17.7,5001,23.9
4.60816725437596,6001,1510271,1443741,6.5,22.6,11.1,51,12.6,22.5,34.1,83.7,30.8,42.6,85.9,40.3,27.9,55.1,38,590900,2.72,33961,11.4,12359,2043.6
8.52136752136752,6005,38091,35100,3.8,16.8,20.6,45.5,2.5,12.5,79.6,84.5,6.1,8.4,87.4,19,28.9,77.3,7.5,341400,2.31,26329,8,46797,64.1
8.28317033434889,6007,220000,203171,5.6,21,15.4,50.5,1.6,14.1,75.2,77.9,7.9,14.6,85.7,24.1,20.8,61.2,19.7,265400,2.5,23404,18.4,11025,134.4
12.3884203777679,6009,45578,40554,4.4,19.6,21,49.9,0.8,10.3,83.5,90.8,4.1,6.5,90.7,19.6,37.2,78.8,3.7,350800,2.44,28408,8.3,6249,44.7
13.9066156136992,6011,21419,18804,8.6,29.9,11.6,48.6,0.9,55.1,39.8,82.6,25.3,45.7,70.5,11.7,22.4,64.4,14.3,275400,2.91,21317,15,9884,18.6
10.5614787271715,6013,1049025,948816,6.4,24.8,12.4,51.2,9.3,24.4,47.8,85.1,23.6,32.4,88.4,38.2,32,69.5,23.8,548200,2.75,37818,9,11641,1465.2
4.00988839204566,6015,28610,27507,6,21.5,13.5,44.4,3.5,17.8,64.7,80.1,7.3,16.7,81.3,14.3,14.9,60.9,14.6,240900,2.56,18974,22,7176,28.4
15.8407923275261,6017,181058,156299,5.3,22.7,14.6,50,0.8,12.1,79.9,86.7,7.9,11.8,92.7,31.1,29.4,76.5,12.1,445700,2.6,34393,7.9,9216,106
16.3925259598678,6019,930450,799407,8.5,29.8,10,50,5.3,50.3,32.7,83.7,21.7,42.6,73.1,19.7,21.5,55,25.8,257000,3.14,20329,22.5,11022,156.2
6.30930329263222,6021,28122,26453,7.7,28,13.3,49.5,0.8,37.5,55.9,89.4,15.7,32.6,73.9,16.2,20.5,67.5,11.4,244200,2.89,19987,17.5,7320,21.4
6.4062030699189,6023,134623,126518,5.7,20.1,13.2,49.8,1.1,9.8,77.2,82.8,5.4,9.2,90.4,26.3,17.9,57.6,18.9,324700,2.38,24025,17.7,13428,37.7
22.5953737329746,6025,174528,142361,7.8,29.3,10.4,48.6,3.3,80.4,13.7,84.4,31.9,73,62.3,12.2,19.2,56.6,21.4,192600,3.34,16395,21.4,10771,41.8
3.34912231819449,6027,18546,17945,5.8,21,19.1,49.6,0.6,19.4,66.3,86.5,10.2,15.8,88.6,20.9,17.2,64,13.1,290000,2.31,26762,11.9,13876,1.8
26.9005282288841,6029,839631,661645,8.7,30.3,9,48.4,5.8,49.2,38.6,79.4,20.5,41,71.1,14.7,23.2,61.4,18.1,217100,3.14,20100,20.6,10037,103.3
18.1684059291987,6031,152982,129461,8.4,27.8,7.9,43.6,7.2,50.9,35.2,80.5,21.5,42.6,69.9,11.8,20.9,56,18.5,220400,3.3,17875,19.3,7017,110.1
10.9005470853556,6033,64665,58309,5.6,21.1,17.7,49.8,1.9,17.1,74.1,85.1,8.9,13.2,86.3,16.4,27.8,67.1,7.8,265400,2.53,21531,19.1,8630,51.5
3.15419179378029,6035,34895,33828,4.7,18,10,35.8,8.1,17.5,66.7,70.9,7.2,16.9,79.8,12.4,17.9,63.7,9.7,217300,2.38,19756,14.2,7440,7.7
3.14377953592992,6037,9818605,9519338,6.6,24.5,10.9,50.7,8.7,47.7,27.8,86.8,35.6,56.4,75.9,29,29,48.2,41.8,508800,2.97,27344,15.7,12236,2419.6
22.5458739815936,6039,150865,123109,7.9,28.4,11.4,51.8,3.7,53.7,38,83.1,20.6,42,67.9,13.5,26.9,63,12,276000,3.3,18724,19.3,6956,70.6
2.07045198128506,6041,252409,247289,5.5,20.7,16.7,50.8,2.8,15.5,72.8,85.2,18.8,23.1,91.8,54.1,28.2,64,27,868000,2.33,53940,7,18648,485.1
6.5440747227087,6043,18251,17130,4.2,17.8,20.9,49.2,0.8,9.2,83.2,86.6,3.7,7.3,90,20.4,35.2,70,8,278500,2.28,27064,12.5,4705,12.6
1.82692865008984,6045,87841,86265,6.1,22.2,15.4,49.9,0.7,22.2,68.6,88,11.6,20,83.2,22.7,19.2,62.8,13.1,410600,2.49,23357,17.1,14716,25.1
21.4856996304986,6047,255793,210554,8.7,31.5,9.4,49.7,3.9,54.9,31.9,82.3,24.8,51.5,67,12.5,25.6,55.9,17.3,241000,3.36,18041,21.8,8233,132.2
2.50820192612975,6049,9686,9449,5.6,21.9,19.7,49.6,0.8,13.9,79,82,6.6,13.9,84.3,15.6,18.2,70.2,5.3,158600,2.33,20536,18.4,5827,2.5
10.4956041391115,6051,14202,12853,6.3,21,9.7,46.9,0.3,26.5,68.2,74.3,18.4,24.1,87.4,29.9,18.4,56.4,51.1,481300,2.61,27321,12,12032,4.7
3.30917309252741,6053,415057,401762,7.8,26.7,10.7,48.6,3.1,55.4,32.9,82.7,30.1,51.9,70.7,23.4,22,53.4,26.6,566300,3.12,25776,13.9,11293,126.5
9.82064548314678,6055,136484,124279,6,23.1,15.1,50.1,2,32.2,56.4,85.1,22.5,33.5,82.2,30,24.1,65.1,19.7,571500,2.61,34310,10,12619,182.4
7.31368096226355,6057,98764,92033,4.4,19.3,19.4,50.6,0.4,8.5,86.5,84.7,5.5,6.6,94.1,31.9,24.1,74,9.5,444100,2.36,30727,9,11111,103.1
5.75988594271348,6059,3010232,2846289,6.4,24.5,11.6,50.5,1.7,33.7,44.1,84.6,30.5,44.4,83.3,36,25.9,60.8,33.7,607900,2.97,34017,10.1,15221,3807.7
40.2710960994207,6061,348432,248399,6,24.4,15.4,51.2,1.4,12.8,76.1,84.5,10.1,13.9,93,34.1,27,72.9,17.1,427600,2.58,35680,6.6,18622,247.6
-3.92335766423357,6063,20007,20824,4.4,18,20.8,50,1,8,85,84.3,5.7,7.6,92.2,19.8,20.6,65.6,6.6,289100,2.01,28732,12.1,8506,7.8
41.688845577192,6065,2189641,1545387,7.4,28.3,11.8,50.2,6.4,45.5,39.7,82.1,22.4,39.5,79.2,20.5,31.7,70,16.1,325300,3.12,24431,13.4,11745,303.8
15.961516928089,6067,1418788,1223499,7.1,25.6,11.2,51,10.4,21.6,48.4,79.6,19.6,30.2,85.1,27.8,25.8,59.5,26.9,324200,2.69,26953,13.9,11357,1470.8
3.82274486230605,6069,55269,53234,7.4,29.1,9.7,50,0.9,56.4,38.3,84.8,21.3,39.9,73.8,18.3,30.6,64.3,14.3,542300,3.14,25508,11.7,6475,39.8
19.0575360031449,6071,2035210,1709434,7.8,29.2,8.9,50.3,8.9,49.2,33.3,82.7,21.6,40.5,77.5,18.4,29.3,65.1,18.8,319000,3.29,21867,14.8,10897,101.5
10.0034365934297,6073,3095313,2813833,6.6,23.4,11.4,49.8,5.1,32,48.5,82,23.1,36.3,85.3,34.1,24.6,55.9,35.5,486000,2.75,30715,12.3,13009,735.8
3.66947200646812,6075,805235,776733,4.4,13.4,13.6,49.3,6.1,15.1,41.9,84,35.6,45.4,85.7,51.2,29.4,37.5,66.6,785200,2.31,45478,11.9,15516,17179.1
21.5948246800024,6077,685306,563598,7.9,29.3,10.4,50.2,7.6,38.9,35.9,81,23.3,38.6,76.7,17.5,29.7,61.7,18.7,318600,3.07,22851,16,10687,492.6
9.30594573558563,6079,269637,246681,4.9,18.9,15.2,48.8,2.1,20.8,71.1,78.8,10,16.7,88.2,30.6,20.3,61.4,17.7,513900,2.43,29790,12.9,13559,81.7
1.596524695225,6081,718451,707161,6.5,22.2,13.4,50.8,2.8,25.4,42.3,86.8,34,44.7,88.5,44,25,61.1,32.4,784800,2.72,43958,7,14625,1602.2
6.14703503469414,6083,423895,399347,6.5,23.1,12.8,49.8,2,42.9,47.9,78.6,23.7,38.7,80.1,31,19.5,54.1,29.5,576500,2.81,29731,14.3,12443,155
5.88719143460805,6085,1781642,1682585,7,24.1,11.1,49.8,2.6,26.9,35.2,84.2,37,50.7,86.3,45.3,24.2,59.2,32.8,701000,2.86,39804,8.9,15367,1381
2.65256140405787,6087,262382,255602,5.7,21.1,11.1,50.1,1.1,32,59.6,81.9,18.4,29.9,84.1,37.3,25.7,59.6,21.4,648700,2.63,32862,12.7,14894,589.4
8.5552751506836,6089,177223,163256,5.8,22.4,16.9,50.8,0.9,8.4,82.4,84.4,5.1,8.5,88.1,20,19.4,66,16,267600,2.52,23772,16.5,14088,46.9
1.35211394776642,6093,44900,44301,5.5,20.8,19.6,50.1,1.3,10.3,79.5,83.1,5.8,10.5,88.4,22.6,19.5,65.2,14.4,237400,2.18,22179,17.1,9120,7.2
4.76552559676791,6095,413344,394542,6.5,24.6,11.3,50.1,14.7,24,40.8,82.9,19.9,29.4,85.8,24,29.5,65.8,21.4,389800,2.86,28649,10.4,11892,503
5.50877208284091,6097,483878,458614,5.8,22,13.9,50.8,1.6,24.9,66.1,84.7,16.6,24,86.2,31.5,25.1,62.4,18.8,524400,2.52,32597,10.3,13929,307.1
15.090929021895,6099,514453,446997,7.7,28.6,10.7,50.5,2.9,41.9,46.7,81.2,20.4,40.2,75.3,16.3,26.5,62.1,16.5,285200,3.06,22064,16.4,11180,344.2
20.0266058532877,6101,94737,78930,7.6,27.6,12.7,50.4,2,28.8,50.4,82.1,22.3,34.5,78.4,18.7,27.9,61.8,20,262200,2.95,22344,14.3,11644,157.3
13.2479166294902,6103,63463,56039,6.9,25.5,15.9,50.2,0.6,21.9,71.9,82.1,10.8,19.6,80.3,12.6,22.7,65.1,11.6,221400,2.6,20198,20.3,12103,21.5
5.86699431730917,6105,13786,13022,4.5,18.3,20.1,48.4,0.4,7,83.5,85.6,3.1,6.1,90.1,19.5,20.9,73.5,7.1,268200,2.21,22073,15.1,4966,4.3
20.1504805432299,6107,442179,368021,9.3,32.6,9.4,49.9,1.6,60.6,32.6,86.1,23.1,46.8,67.3,13,20.9,59.3,14.4,211200,3.35,17966,22.9,9373,91.7
1.58529201299058,6109,55365,54501,4.2,17.5,20.4,47.2,2.1,10.7,81.9,81.8,3.9,7.1,87.3,17.3,25.8,70.2,8.6,332500,2.28,25483,11.7,10460,24.9
9.3097821685429,6111,823318,753197,6.7,25.7,11.7,50.3,1.8,40.3,48.7,86.2,22.9,37.4,82.3,30.8,25.4,66.4,20.2,568700,3.02,32348,9.2,14036,446.7
19.0851417052057,6113,200849,168660,6.3,22.7,9.8,51.2,2.6,30.3,49.9,74.3,20.4,34.2,84.3,37.8,21.3,54.1,30.6,391300,2.7,27420,17.1,9106,197.9
19.8209867317624,6115,72155,60219,8.6,29.1,10.1,49.6,3.3,25,58.8,76.8,13.1,25.6,76.9,12.5,28.8,59.8,17.8,224200,2.93,19937,20,5908,114.2
21.367185460222,8001,441603,363857,8.5,28.6,8.3,49.7,3.1,38,53.2,81.3,15.1,27.2,81,20.3,28.4,68.4,23.9,196100,2.85,23999,13.9,11556,378.2
3.20058799946545,8003,15445,14966,7.8,24.8,11.3,49.9,1.1,46,49.6,78.9,6,25.8,86.4,26.6,14,63.2,20.3,131100,2.38,18820,24,17193,21.4
17.2216563825013,8005,572003,487967,7.1,25.8,10.1,51,10.2,18.4,63.2,82.5,14.9,21.7,90.4,37.9,26.6,65.9,33.7,232300,2.5,31898,11.6,18277,716.7
22.0852697514649,8007,12084,9898,4.9,19.9,17.5,49.5,0.3,17.8,78.2,88.3,1.7,7.5,93.2,39,18.9,82.9,17,304400,3.59,25421,8.5,11435,8.9
-16.139030329865,8009,3788,4517,5.6,21.5,24,50.4,0.6,9.2,87.7,88.6,2.7,4.7,85,19,12.3,74.9,4.4,72700,2.23,21472,14,8570,1.5
8.35278426142048,8011,6499,5998,4.4,16.9,13.7,34.3,7.6,30.5,59,73.8,4.6,18.8,80.4,13.2,23.2,67.4,8.9,69400,2.31,16505,24,2838,4.3
1.12569003872456,8013,294567,291288,5.6,21.3,10,49.8,0.9,13.3,79.4,76.3,11.2,16.2,93.7,57,21.7,63.9,28.2,353300,2.37,36947,12.8,13660,405.6
9.64782662233714,8015,17809,16242,4.3,16.8,19.8,46.9,1.5,9.4,86.6,80.9,3.2,6.3,90.8,33.3,15.3,76.9,7.4,248100,2.18,26110,11.6,14982,17.6
-17.7050649932766,8017,1836,2231,7.1,24.5,17.9,50.4,0.4,9.7,88.1,89.4,5.4,7.4,87.9,18.5,13.8,80.5,5.6,80700,2.52,22999,12.1,7276,1
-2.51019094614889,8019,9088,9322,4.9,17.3,12.5,47.9,0.6,4.7,92.1,86.4,3.1,3.9,96.9,41.6,28.7,81.3,11.8,280000,2.18,34506,8,8185,23
-1.71428571428571,8021,8256,8400,7.9,28.3,15.2,50.4,0.3,56,41.8,90.5,4.2,39.6,81.4,18.7,24.4,75.7,4.1,112200,2.59,17541,17.7,4132,6.4
-3.79470379470379,8023,3524,3663,5,20.9,22.9,48.3,0.7,66,30.8,90.7,9.5,52.7,73.9,14.3,22.1,74.6,7.3,105200,2.43,16525,28.4,1726,2.9
5.52736498731425,8025,5823,5518,3.1,13.5,10.5,27.9,9.6,29,57.9,69.2,6.1,13.7,72.4,12.2,24.6,74,6.5,81400,3.16,18966,21,2427,7.4
21.4673137310876,8027,4255,3503,3.2,17.2,22.4,48.4,1,4.7,92,87.1,2.2,1.3,93.7,29.2,29.1,80.5,4.7,218400,2.1,26860,15.1,14820,5.8
11.2021268951642,8029,30952,27834,5.7,22.1,20.2,49.6,0.5,14,83,82.9,4.7,11.1,86,18.3,24,74.3,5.3,193900,2.35,22080,13.1,10353,27.1
8.20754512869701,8031,600158,554636,7.3,21.5,10.4,50,10.2,31.8,52.2,77.4,16.6,27.7,84,40.1,24.6,52.5,44.9,240900,2.23,30806,19.2,11810,3922.6
11.9305856832972,8033,2064,1844,6.6,22.4,18.8,48.5,0.2,4,90.9,80.4,0.2,3.5,86,14.9,18.9,78.3,1.7,136200,2.54,19244,16,7961,1.9
62.4119568062083,8035,285465,175766,7.7,30.5,7.1,50.5,1.2,7.5,85.2,83.9,5.9,9.1,97.6,54.4,27.2,82.5,14.9,338700,2.76,42418,2.9,13846,339.7
25.2958544372164,8037,52197,41659,7.5,24.5,5.6,46.7,0.7,30.1,67.3,87.4,19.9,30.7,87.2,45.9,19.9,65.3,36.3,530900,2.79,36753,9.4,18367,31
16.1735104669887,8039,23086,19872,5,25.4,9.5,50,0.7,5.3,91,90.9,2.6,4.7,96.1,29.2,41,91.3,1.4,346400,2.79,34782,3.5,3558,12.5
20.3768796101592,8041,622263,516929,7.3,26.1,10,50.2,6.2,15.1,72,77.4,7.2,11.5,92.5,34.9,21.8,66.6,22.4,216800,2.56,27945,11.1,13578,292.6
1.47144869433309,8043,46824,46145,4.5,17.5,17.6,42.3,3.9,12.3,80.4,80.4,6.5,14.3,79.2,16.2,23.5,76.6,10,152800,2.04,19083,16,7444,30.5
28.7684684067502,8045,56389,43791,8,27,8.4,48.4,0.7,28.3,68.8,82,16.7,24.7,85.6,24.4,28.5,67.5,20.5,341600,2.7,28457,9.2,22367,19.1
14.3788101744797,8047,5441,4757,5.2,17.6,9.4,47,0.5,4.9,90.9,88.4,2.9,6.8,94.8,33.7,34.1,71.8,11.3,316400,2.02,33591,11,636,36.3
19.2975405883298,8049,14843,12442,5.6,20.3,10.2,46.6,0.4,7.5,89.7,88.7,4.8,9.5,94.8,28.8,18.6,76.9,30.3,269100,2.71,30055,6.6,14227,8
9.80223559759244,8051,15324,13956,5.1,18.1,8.8,45.8,0.3,8.2,89.1,69.7,5.5,10,93.1,45.8,12.5,59.1,28.8,335100,2.26,28490,10.8,14116,4.7
6.70886075949366,8053,843,790,7.1,19.9,17.4,47.4,0.4,2.8,93.2,90.2,2.9,13.2,90.8,42,5.7,83.5,3.6,275000,1.92,43293,3.7,9362,0.8
-14.6400407021114,8055,6711,7862,4.1,17.7,25.2,50.4,0.5,35.3,61.9,84.2,4.3,18.4,85.1,27.2,23.2,72.1,8.6,154900,1.97,23139,20.7,7180,4.2
-11.6043119847812,8057,1394,1577,4.4,18.7,18.4,47.2,0,10.8,87.4,89.3,1.6,4.2,91.4,21.7,18.8,72.3,5.6,144300,2.12,23814,13.9,14149,0.9
1.42053216356517,8059,534543,527056,5.7,22.3,12.6,50.4,1.1,14.3,79.9,83.4,6.4,10.8,92.9,39.3,25.9,71.9,24.7,259300,2.41,34714,8,13782,699.5
-13.810110974106,8061,1398,1622,5,22.5,21.5,50.9,0.3,5.6,93.3,91.5,1,2.7,91,20.1,16.4,66.6,3.4,62200,2.24,22877,12.5,6158,0.8
3.23305454999376,8063,8270,8011,6.7,22.2,16,43.9,2.7,19,76.4,83.3,10.2,14.9,84.5,14.9,12.8,69.3,10.7,102300,2.47,21086,8.5,10717,3.8
-6.42601126472094,8065,7310,7812,7.7,24.9,8.9,46.5,0.4,39.1,58.2,78.9,15,29.9,79.4,20.7,33.3,66.9,17.7,168200,2.53,20437,21.7,6540,19.4
16.8248332991966,8067,51334,43941,5.6,20.5,11.6,49.1,0.4,11.8,80.3,79.2,3.2,9.8,93.6,40.6,20.3,69.1,18.7,343400,2.36,29836,10.2,15914,30.3
19.1400192449919,8069,299630,251494,5.9,21.4,11.9,50.4,0.8,10.6,84.5,77.4,5.3,8.7,93.7,42.5,22,67.5,21.4,246000,2.4,30046,13.3,13672,115.4
1.97277569540344,8071,15507,15207,5.6,20.9,17.7,48.7,1.4,41.6,54.2,82,3.7,14.9,83.8,19.3,21.6,69.5,12,142300,2.39,21887,16.8,10393,3.2
-10.1856415311319,8073,5467,6087,5.6,20.5,16.8,42.1,5.3,12.5,79.5,77.2,4.7,8.2,84.5,15.3,17.1,70.8,11.8,103700,2.35,23440,12.6,25671,2.1
10.7539992196644,8075,22709,20504,5.2,20,14.6,43.1,4,15.6,78.2,78.4,4.7,9.1,86.7,18,17.1,68.3,15,119900,2.54,22564,12.8,13454,12.4
26.2079050363425,8077,146723,116255,6.8,23.5,14.9,50.3,0.6,13.3,83.1,79.1,4.2,9.1,89.1,25.4,20.6,72.3,14.8,221000,2.44,27067,12.4,17279,44.1
-14.3200962695547,8079,712,831,2.8,14.2,23,49.2,0.3,2.9,95.2,85,1.9,3.4,97.4,39.1,11.7,86.4,0.2,258300,2.06,46358,7.7,6239,0.8
4.63440533980584,8081,13795,13184,7.8,27.1,10.5,48.9,0.3,14.4,82.7,86.4,6.1,11,88.4,14.9,25.1,75.1,14,166300,2.52,24563,13,15717,2.9
7.15484683172471,8083,25535,23830,6.3,23.5,16.7,50.6,0.2,11,75.1,84.5,2.2,13.4,88.4,26.5,22.8,72.8,9.5,191500,2.28,24616,17.6,12003,12.6
23.4625508494855,8085,41276,33432,6.4,24.7,17.8,50.8,0.4,19.7,77.5,83.3,7.7,13.6,85.4,22.3,21.4,74.6,8.9,201700,2.44,23613,10.9,15484,18.4
3.63622980383498,8087,28159,27171,7.7,28,14.1,50.6,2.9,33.8,61.7,85.1,13.6,25.9,77.7,14.6,15.9,67.3,12.1,136200,2.64,20181,14.6,8450,22
-7.28669194032791,8089,18831,20311,6.3,24.7,18.4,51,0.8,40.3,56.5,79,4,19.3,79.8,15.4,16.2,66.1,13.3,93800,2.3,18056,21,9166,14.9
18.5462319615179,8091,4436,3742,4.1,18,17.5,49.9,0.2,4.4,93.4,81.5,2.8,6.6,95.2,41.3,23.4,74.3,8.1,405800,2.54,29051,8.2,6131,8.2
11.5885147696757,8093,16206,14523,4.9,19.2,11.6,47.5,0.4,4.8,91.6,83.8,4,4.4,93.5,32.6,41.1,87.9,1.3,245800,2.18,31663,6.2,3266,7.4
-0.848214285714288,8095,4442,4480,6.3,25.3,20.7,51.1,0.4,18.7,79.4,86.1,10.2,16.1,85.3,16,15.9,73.3,7.6,111600,2.35,23453,9.3,10207,6.5
15.3039268423884,8097,17148,14872,4.4,17.5,11.5,47,0.5,9.1,87.9,86.8,12.6,16.2,96.1,59.7,19,62.5,40,670200,2.21,64381,8.4,26461,17.7
-13.3397776703722,8099,12551,14483,7.7,27.1,14.6,50.6,0.5,35.2,62.7,79.4,10,24.6,80.5,18.3,14.3,66.7,14.9,83000,2.48,18429,22.1,11300,7.7
12.4342626102692,8101,159063,141472,6.6,24.5,15.3,50.8,2,41.4,54.1,83.1,3.4,14.1,85.7,20.9,20.4,69.9,16.2,140700,2.47,21609,17.3,12080,66.7
